"SiteID","wsArea","pctSili","pctBasa","pctGran","pctCarb","majGeol","elev"
391,2.86579999999977,1,0,0,0,"siliciclastic",447.313995361328
392,3.29570000000013,1,0,0,0,"siliciclastic",432.501495361328
393,3.6361999999999,1,0,0,0,"siliciclastic",418.624603271484
394,4.76440000000008,1,0,0,0,"siliciclastic",405.496307373047
395,5.19040000000014,1,0,0,0,"siliciclastic",393.125701904297
396,5.42209999999987,1,0,0,0,"siliciclastic",380.336791992188
397,5.62809999999975,1,0,0,0,"siliciclastic",365.576599121094
398,0.908199999999617,0.956023437103785,0,0,0.0439765628962147,"siliciclastic",424.897399902344
399,1.00569999999927,0.88475481258554,0,0,0.11524518741446,"siliciclastic",393.486785888672
400,1.20289999999926,0.776075389716629,0,0,0.223924610283371,"siliciclastic",370.432312011719
401,1.2849999999994,0.726491117735515,0,0,0.273508882264485,"siliciclastic",345.375
402,1.48849999999951,0.627169020013584,0,0,0.372830979986416,"siliciclastic",332.046112060547
403,1.37179999999978,0,1,0,0,"basaltic",507.662200927734
404,1.48799999999974,0,1,0,0,"basaltic",474.457489013672
405,0.718099999999881,0,1,0,0,"basaltic",577.055480957031
406,1.83780000000037,0,1,0,0,"basaltic",518.771179199219
407,0.83090000000031,0,1,0,0,"basaltic",574.642272949219
408,1.36039999999985,1,0,0,0,"siliciclastic",454.908905029297
409,1.74970000000007,1,0,0,0,"siliciclastic",433.478790283203
410,2.26340000000013,1,0,0,0,"siliciclastic",414.220611572266
411,2.58300000000002,1,0,0,0,"siliciclastic",400.448486328125
412,3.14260000000023,1,0,0,0,"siliciclastic",387.524200439453
413,3.95939999999992,1,0,0,0,"siliciclastic",376.981597900391
414,5.73580000000028,1,0,0,0,"siliciclastic",368.451202392578
415,6.24159999999957,1,0,0,0,"siliciclastic",360.412994384766
416,6.58499999999954,1,0,0,0,"siliciclastic",352.236907958984
417,6.80379999999965,0.992095191826138,0,0,0.00790480817386184,"siliciclastic",343.779602050781
418,0.882499999999535,1,0,0,0,"siliciclastic",418.528686523438
419,0.843599999999266,0,0.200321883731078,0.799678116268922,0,"granitic",516.2490234375
420,2.11109999999989,0,0.363028359307749,0.636971640692251,0,"granitic",482.836486816406
421,3.68310000000002,0,0.634897007774706,0.365102992225293,0,"basaltic",460.813201904297
422,1.02920000000025,0,0.410837424292449,0.58916257570755,0,"granitic",515.928100585938
423,0.73830000000037,0,1,0,0,"basaltic",483.284606933594
424,0.832600000000191,0,0.935507071567531,0.0644929284324693,0,"basaltic",530.650085449219
425,9.34110000000085,0.0240560961705031,0.528529080373949,0.447414823455547,0,"basaltic",348.966888427734
426,1.03270000000007,1,0,0,0,"siliciclastic",408.633605957031
427,1.16790000000061,1,0,0,0,"siliciclastic",376.954193115234
428,0.750699999999888,0,0.448292868395122,0.551707131604878,0,"granitic",530.527282714844
429,1.19759999999965,1,0,0,0,"siliciclastic",417.730895996094
430,1.39309999999947,1,0,0,0,"siliciclastic",383.011505126953
431,1.51599999999963,0.997163873528562,0,0,0.00283612647143829,"siliciclastic",348.865692138672
432,0.790699999999595,0,0.489895123838018,0.510104876161982,0,"granitic",587.354370117188
433,1.01819999999971,0,0.380436136730159,0.619563863269841,0,"granitic",547.845520019531
434,0.851400000000191,0,0.927343526967216,0.0726564730327837,0,"basaltic",415.228485107422
435,12.3985999999998,0,0.631450299502468,0.368549700497532,0,"basaltic",403.260406494141
436,1.17149999999954,0,0.432476000114041,0.567523999885958,0,"granitic",645.277099609375
437,1.34559999999953,0,0.37652023939771,0.62347976060229,0,"granitic",603.803100585938
438,1.69369999999922,0,0.299135404223686,0.700864595776314,0,"granitic",563.026794433594
439,3.70239999999966,0,0.370341567218447,0.629658432781553,0,"granitic",533.719116210938
440,4.50889999999966,0,0.422619060069011,0.577380939930989,0,"granitic",504.634002685547
441,5.85279999999966,0,0.488894609273114,0.511105390726886,0,"granitic",472.975891113281
442,7.48470000000027,0,0.535492882465887,0.464507117534113,0,"basaltic",448.813690185547
443,7.80669999999979,0,0.515750180798062,0.484249819201938,0,"basaltic",430.902709960938
444,8.03459999999979,0,0.502818000681733,0.497181999318267,0,"basaltic",416.368011474609
445,11.3496999999998,0,0.618268437915682,0.381731562084318,0,"basaltic",415.191192626953
446,0.758800000000566,0,0.995677906132741,0.00432209386725905,0,"basaltic",423.677185058594
447,0.841800000000566,0,0.97799222803042,0.0220077719695796,0,"basaltic",403.868499755859
448,0.918000000000131,0,0,1,0,"granitic",471.988494873047
449,1.07479999999995,0.783566099726102,0,0,0.216433900273898,"siliciclastic",334.290100097656
450,0.862799999999606,0,0.989227140307277,0.0107728596927232,0,"basaltic",584.813171386719
451,1.32549999999979,0,0.861811601235054,0.138188398764946,0,"basaltic",520.788879394531
452,1.45419999999979,0,0.785539318826121,0.214460681173879,0,"basaltic",473.724914550781
453,1.12909999999984,0,0.286130473551287,0.713869526448713,0,"granitic",511.277496337891
454,1.30869999999963,0,0.384098661027453,0.615901338972547,0,"granitic",477.691589355469
455,2.16420000000001,0,0.627562109641774,0.372437890358226,0,"basaltic",444.987396240234
456,2.43080000000025,0,0.668409543231359,0.331590456768641,0,"basaltic",425.382293701172
457,2.75620000000026,0,0.707557476847393,0.292442523152607,0,"basaltic",407.527191162109
458,1.32550000000049,0,0.551108883436813,0.448891116563187,0,"basaltic",597.953186035156
459,1.49980000000037,0,0.492655549775605,0.507344450224395,0,"granitic",562.312622070312
460,0.997299999999833,1,0,0,0,"siliciclastic",389.676086425781
461,1.64099999999949,1,0,0,0,"siliciclastic",373.883087158203
462,1.78799999999945,1,0,0,0,"siliciclastic",359.4130859375
463,1.23589999999963,0,1,0,0,"basaltic",590.76708984375
464,2.03149999999998,0,1,0,0,"basaltic",527.378784179688
465,2.29919999999998,0,1,0,0,"basaltic",474.547912597656
466,2.58760000000022,0,0.994215776535591,0.00578422346440869,0,"basaltic",439.056396484375
467,3.31240000000023,0,0.898810464175476,0.101189535824524,0,"basaltic",416.569000244141
468,1.06730000000031,0,0.220261525890654,0.779738474109346,0,"granitic",634.521789550781
469,1.38709999999988,0,0.386542367715402,0.613457632284598,0,"granitic",590.517211914062
470,1.57770000000031,0,0.460653431107427,0.539346568892573,0,"granitic",509.711486816406
471,1.95680000000031,0,0.565143560025706,0.434856439974294,0,"basaltic",470.502502441406
472,2.3534,0,0.638426497092768,0.361573502907232,0,"basaltic",435.756011962891
473,2.50039999999972,0,0.659683617924383,0.340316382075617,0,"basaltic",414.202392578125
474,3.77800000000005,0,0.694912176353462,0.305087823646538,0,"basaltic",401.205291748047
475,4.45280000000002,0.0385544849149645,0.702592254723764,0.258853260361271,0,"basaltic",389.822814941406
476,0.97100000000037,0,1,0,0,"basaltic",584.780517578125
477,1.06590000000037,0,1,0,0,"basaltic",528.782592773438
478,0.883899999999774,0,0.65867777350939,0.34132222649061,0,"basaltic",475.582092285156
479,1.09120000000025,0,0.723520238274337,0.276479761725664,0,"basaltic",438.652801513672
480,1.19380000000037,0,0.747282027144371,0.252717972855629,0,"basaltic",414.132690429688
481,1.45080000000009,0,0.473262306708706,0.526737693291294,0,"granitic",607.7197265625
482,2.07700000000009,0,0.351049775012563,0.648950224987437,0,"granitic",552.818725585938
483,2.3323999999995,0,0.31260949352648,0.68739050647352,0,"granitic",501.6787109375
484,3.23669999999992,0,0.260404585668364,0.739595414331636,0,"granitic",466.394989013672
485,0.807300000000966,0,1,0,0,"basaltic",724.278686523438
486,2.03830000000043,0,1,0,0,"basaltic",706.862182617188
487,3.30050000000128,0,1,0,0,"basaltic",688.844299316406
488,3.4023000000008,0,1,0,0,"basaltic",657.564514160156
489,4.53860000000025,0,1,0,0,"basaltic",577.811889648438
490,4.77590000000025,0,1,0,0,"basaltic",529.298522949219
491,0.841699999999952,0,1,0,0,"basaltic",778.589294433594
492,0.963999999999833,0,1,0,0,"basaltic",723.887023925781
493,0.830100000000191,0,1,0,0,"basaltic",658.312622070312
494,0.952900000000332,0,1,0,0,"basaltic",766.626586914062
495,1.09010000000033,0,1,0,0,"basaltic",706.739013671875
496,0.767500000000191,0,1,0,0,"basaltic",764.945129394531
497,0.909800000000313,0,1,0,0,"basaltic",742.960876464844
498,1.13249999999984,0,1,0,0,"basaltic",658.065185546875
499,1.25820000000001,0,1,0,0,"basaltic",567.43212890625
500,1.3700999999994,0,1,0,0,"basaltic",484.740509033203
501,1.50899999999976,0,0.851121809967571,0.148878190032429,0,"basaltic",737.812927246094
502,2.05269999999999,0,0.700415138312006,0.299584861687994,0,"basaltic",642.392395019531
503,2.50779999999975,0,0.573308140367287,0.426691859632713,0,"basaltic",587.400695800781
504,1.13709999999973,0,0.000996430987473738,0.999003569012526,0,"granitic",609.139526367188
505,1.34839999999985,0,0.000840286024811942,0.999159713975188,0,"granitic",580.916381835938
506,1.06029999999995,0,1,0,0,"basaltic",766.828796386719
507,1.24409999999989,0,1,0,0,"basaltic",731.754516601562
508,1.39509999999995,0,1,0,0,"basaltic",651.505126953125
509,1.56790000000006,0,1,0,0,"basaltic",535.033996582031
510,1.64919999999994,0,1,0,0,"basaltic",472.180694580078
511,1.44840000000005,0,1,0,0,"basaltic",629.66162109375
512,1.6437999999994,0,1,0,0,"basaltic",558.297180175781
513,2.62879999999956,0,1,0,0,"basaltic",526.708374023438
514,2.81409999999966,0,1,0,0,"basaltic",498.760711669922
515,3.43339999999933,0.000712531266158906,0.999287468733841,0,0,"basaltic",472.1455078125
516,4.82070000000037,0.0994576650209913,0.900542334979009,0,0,"basaltic",455.999114990234
517,5.45050000000022,0.203514460281933,0.796485539718067,0,0,"basaltic",439.425994873047
518,5.72870000000061,0.242193790173442,0.757806209826558,0,0,"basaltic",427.589202880859
519,5.91830000000007,0.266471041644788,0.733528958355212,0,0,"basaltic",413.526397705078
520,20.6923000000003,0.444274874613116,0.545697361101514,0.0100277642853696,0,"basaltic",377.708801269531
521,20.8079000000003,0.447362251258271,0.542665694525678,0.00997205421605033,0,"basaltic",373.251190185547
522,22.6306999999996,0.491874709485647,0.498956439929874,0.00916885058447844,0,"basaltic",368.444793701172
523,22.8595000000003,0.496894874626701,0.493962400976434,0.00907707985398423,6.56445428806893e-05,"siliciclastic",363.962310791016
524,0.776300000000496,0,0.548356209307228,0.451643790692772,0,"basaltic",720.380126953125
525,0.841100000000608,0,0.50610976731094,0.49389023268906,0,"basaltic",685.316284179688
526,2.64429999999972,0,0.612406455208497,0.387593544791503,0,"basaltic",643.609375
527,2.76619999999972,0,0.585419127144767,0.414580872855233,0,"basaltic",607.210327148438
528,6.22690000000002,0,0.27636228532204,0.72363771467796,0,"granitic",567.038879394531
529,6.74070000000002,0,0.255296974271497,0.744703025728503,0,"granitic",508.265411376953
530,7.38690000000002,0,0.232963802741604,0.767036197258396,0,"granitic",459.022705078125
531,8.1547000000005,0,0.211029260974879,0.788970739025121,0,"granitic",409.719390869141
532,8.92650000000049,0,0.203706331125352,0.796293668874648,0,"granitic",365.328094482422
533,1.10459999999962,0,0.849758950617573,0.150241049382427,0,"basaltic",684.69091796875
534,0.72190000000025,0,1,0,0,"basaltic",558.635314941406
535,1.20699999999985,1,0,0,0,"siliciclastic",419.172088623047
536,1.49089999999987,1,0,0,0,"siliciclastic",397.101806640625
537,1.66409999999952,1,0,0,0,"siliciclastic",373.767486572266
538,0.715500000000865,0.232634695982982,0.767365304017018,0,0,"basaltic",471.763702392578
539,0.837700000000131,0,0.121157842859429,0.878842157140571,0,"granitic",722.777587890625
540,0.917600000000251,0,0.110608026333182,0.889391973666818,0,"granitic",674.203979492188
541,2.38020000000002,0,0.0426409230162667,0.957359076983733,0,"granitic",639.948181152344
542,2.75100000000002,0,0.0368934659990234,0.963106534000977,0,"granitic",606.918273925781
543,23.2731000000004,0,0.108734138658303,0.891265861341697,0,"granitic",364.666900634766
544,1.08589999999983,0,1,0,0,"basaltic",575.154113769531
545,1.20499999999991,0,1,0,0,"basaltic",528.405700683594
546,0.929400000000251,0,0.0737241150184908,0.926275884981509,0,"granitic",411.932098388672
547,0.993300000000131,0,0.0693670161427169,0.930632983857283,0,"granitic",370.547485351562
548,0.949299999999714,0,0,1,0,"granitic",717.994384765625
549,1.31339999999959,0,0,1,0,"granitic",675.068115234375
550,0.977300000000068,0,0,1,0,"granitic",302.055206298828
551,4.3536000000001,0,0.0140698759737969,0.985930124026203,0,"granitic",289.135711669922
552,4.7420000000001,0,0.0129174635258377,0.987082536474162,0,"granitic",277.865112304688
553,0.829900000000251,0,0.996165728913883,0.00383427108611703,0,"basaltic",548.739685058594
554,0.896700000000191,0,0.996451364364482,0.00354863563551781,0,"basaltic",528.097473144531
555,0.704100000000471,1,0,0,0,"siliciclastic",380.614990234375
556,21.5057000000003,0,0.0769526122573398,0.92304738774266,0,"granitic",400.312286376953
557,21.8897000000003,0,0.0931451684318533,0.906854831568147,0,"granitic",387.163391113281
558,22.0376000000003,0,0.0992313043808246,0.900768695619175,0,"granitic",376.304992675781
559,1.42649999999988,0,0.00429723302785624,0.995702766972144,0,"granitic",334.941802978516
560,1.50349999999988,0,0.00407715524724767,0.995922844752752,0,"granitic",300.625213623047
561,1.92160000000036,0,0.00319005147493463,0.996809948525065,0,"granitic",277.843811035156
562,1.02380000000044,0,0.800434220211185,0.199565779788814,0,"basaltic",663.000183105469
563,1.24490000000049,0,0.835878026068154,0.164121973931846,0,"basaltic",613.68701171875
564,1.67080000000034,0,0.0699917576158538,0.930008242384146,0,"granitic",844.691284179688
565,1.93560000000034,0,0.0604165264644375,0.939583473535562,0,"granitic",787.36767578125
566,2.28480000000034,0,0.0594567209017935,0.940543279098206,0,"granitic",718.736511230469
567,5.94649999999964,0,0.0602107412664944,0.939789258733506,0,"granitic",420.874114990234
568,20.5756000000003,0,0.0660589312376765,0.933941068762324,0,"granitic",415.707885742188
569,1.09119999999973,0,0.00107680527390275,0.998923194726097,0,"granitic",621.031494140625
570,1.29369999999961,0,0.000908255325719154,0.999091744674281,0,"granitic",575.187316894531
571,14.0437999999999,0,0.0540454789712905,0.94595452102871,0,"granitic",440.746612548828
572,14.5929999999999,0,0.0661316365814222,0.933868363418578,0,"granitic",420.378204345703
573,2.78330000000008,0,0.0220079086119081,0.977992091388092,0,"granitic",376.151702880859
574,2.83300000000008,0,0.0216218185808405,0.97837818141916,0,"granitic",333.974487304688
575,2.89580000000008,0,0.0211529152702263,0.978847084729774,0,"granitic",302.2666015625
576,1.20869999999955,0.104542069524774,0.895457930475226,0,0,"basaltic",580.43408203125
577,1.31310000000002,0.114119365808981,0.885880634191019,0,0,"basaltic",540.800109863281
578,1.02130000000013,0,0,1,0,"granitic",451.263702392578
579,1.73550000000058,0,0,1,0,"granitic",391.315002441406
580,1.82130000000034,0,0,1,0,"granitic",340.654510498047
581,10.528,0,0.0111189787693454,0.988881021230655,0,"granitic",319.853790283203
582,10.712,0,0.0109279880959362,0.989072011904064,0,"granitic",293.704010009766
583,36.2585000000002,0,0.213275193756964,0.786724806243036,0,"granitic",284.589111328125
584,36.5750000000002,0,0.211429627145229,0.788570372854771,0,"granitic",277.504791259766
585,36.8834000000002,0,0.209661761465504,0.790338238534496,0,"granitic",270.164093017578
586,0.980800000000372,0.00914054888238494,0.990090207427979,0.000769243689636075,0,"basaltic",642.906372070312
587,8.59030000000026,0.224006630063198,0.743931264907356,0.0320621050294461,0,"basaltic",437.223907470703
588,8.83000000000002,0.217940735282076,0.732374126689747,0.049685138028177,0,"basaltic",419.944702148438
589,1.71340000000034,0,0.0748625255971545,0.925137474402846,0,"granitic",655.676696777344
590,2.00620000000022,0,0.0639365224594587,0.936063477540541,0,"granitic",590.212097167969
591,2.36180000000011,0,0.0543100395284009,0.945689960471599,0,"granitic",546.882629394531
592,2.47300000000011,0,0.0518679544513441,0.948132045548656,0,"granitic",517.719970703125
593,11.8322999999999,0,0.0556821143935937,0.944317885606406,0,"granitic",496.906097412109
594,12.6686999999999,0,0.0520059265859412,0.947994073414059,0,"granitic",479.193206787109
595,13.0008999999999,0,0.0511728031204543,0.948827196879546,0,"granitic",462.470794677734
596,0.764900000000489,0,0,1,0,"granitic",688.166320800781
597,1.01830000000036,0,0,1,0,"granitic",632.987182617188
